timestamp,close,high,low
2026-05-19 08:00:00,76450.2,77234.2,76093.6
2026-05-19 16:00:00,76756.3,77004.5,76344.2
2026-05-20 00:00:00,77209.4,77373.3,76459.6
2026-05-20 08:00:00,77379.3,77750.0,76819.0
2026-05-20 16:00:00,77479.4,77696.0,76941.1
2026-05-21 00:00:00,77811.5,78078.0,77457.5
2026-05-21 08:00:00,77181.4,78100.0,76652.5
2026-05-21 16:00:00,77549.7,78000.0,76949.6
2026-05-22 00:00:00,77339.1,77809.9,77211.5
2026-05-22 08:00:00,76702.0,77495.3,76500.0
2026-05-22 16:00:00,75456.5,76993.5,75288.0
2026-05-23 00:00:00,74505.8,75576.1,74209.4
2026-05-23 08:00:00,75421.5,75617.4,74273.3
2026-05-23 16:00:00,76670.1,77308.2,75283.9
2026-05-24 00:00:00,76704.1,76938.2,76552.0
2026-05-24 08:00:00,76287.8,77421.2,76127.2
2026-05-24 16:00:00,76984.9,77114.2,76020.5
2026-05-25 00:00:00,77290.6,77552.9,76833.8
2026-05-25 08:00:00,77556.6,77809.9,77195.4
2026-05-25 16:00:00,77265.9,77737.5,76975.1
2026-05-26 00:00:00,76637.1,77275.5,76393.0
2026-05-26 08:00:00,76420.6,77989.3,76158.4
2026-05-26 16:00:00,75824.0,76588.2,75555.3
2026-05-27 00:00:00,75856.2,75983.6,75200.0
2026-05-27 08:00:00,75196.6,76041.7,74650.0
2026-05-27 16:00:00,74337.1,75283.8,74121.0
2026-05-28 00:00:00,73340.8,74467.1,72615.3
2026-05-28 08:00:00,72806.3,73501.7,72470.0
2026-05-28 16:00:00,73515.7,73827.0,72605.9
2026-05-29 00:00:00,73422.3,73800.0,73072.9
2026-05-29 08:00:00,73696.4,74071.5,72362.8
2026-05-29 16:00:00,73370.7,74200.0,73099.1
2026-05-30 00:00:00,73443.1,73703.5,73131.0
2026-05-30 08:00:00,73811.4,73968.8,73398.8
2026-05-30 16:00:00,73753.7,74004.4,73686.9
2026-05-31 00:00:00,73767.6,74161.0,73734.5
2026-05-31 08:00:00,73545.1,73915.8,73405.6
2026-05-31 16:00:00,73570.0,74070.0,73272.9
2026-06-01 00:00:00,72719.8,73960.0,72613.7
2026-06-01 08:00:00,71000.0,72999.9,70964.6
2026-06-01 16:00:00,71317.5,71679.6,70581.5
2026-06-02 00:00:00,70022.1,71315.5,69647.8
2026-06-02 08:00:00,67197.7,70065.0,66964.6
2026-06-02 16:00:00,66669.7,68001.5,66111.8
2026-06-03 00:00:00,67130.6,67420.0,65379.8
2026-06-03 08:00:00,66000.0,67374.9,66000.0
2026-06-03 16:00:00,64035.8,66250.0,64000.0
2026-06-04 00:00:00,63525.1,64686.1,61255.9
2026-06-04 08:00:00,63826.7,64434.8,62038.8
2026-06-04 16:00:00,63814.0,64072.0,62897.0
2026-06-05 00:00:00,63043.1,63905.3,61100.0
2026-06-05 08:00:00,60400.1,63194.8,60000.0
2026-06-05 16:00:00,61037.9,61957.6,59070.6
2026-06-06 00:00:00,60974.0,61496.2,59493.5
2026-06-06 08:00:00,60746.3,61462.5,60196.7
2026-06-06 16:00:00,60855.7,60959.9,60377.5
2026-06-07 00:00:00,62381.1,62395.6,60714.4
2026-06-07 08:00:00,62067.1,62914.4,61576.0
2026-06-07 16:00:00,63307.6,64613.0,61135.7
2026-06-08 00:00:00,63230.4,63821.5,62388.2
2026-06-08 08:00:00,63745.4,64189.0,62690.5
2026-06-08 16:00:00,63076.4,64025.3,62974.9
2026-06-09 00:00:00,63158.5,63467.9,62383.9
2026-06-09 08:00:00,61087.9,63167.5,61000.0
2026-06-09 16:00:00,61690.4,62208.7,60740.9
2026-06-10 00:00:00,61640.0,61918.3,61037.7
2026-06-10 08:00:00,62589.2,62800.0,60746.8
2026-06-10 16:00:00,61464.4,62600.2,61042.6
2026-06-11 00:00:00,62646.0,62918.5,61459.0
2026-06-11 08:00:00,62669.6,63205.4,62453.5
2026-06-11 16:00:00,63552.3,63845.9,62268.5
2026-06-12 00:00:00,63013.3,63775.1,62765.3
2026-06-12 08:00:00,63551.7,64333.0,62997.5
2026-06-12 16:00:00,63543.2,64069.8,63372.2
2026-06-13 00:00:00,63783.9,63826.8,63418.5
2026-06-13 08:00:00,64253.4,64294.0,63703.3
2026-06-13 16:00:00,64404.0,64750.0,63893.2
2026-06-14 00:00:00,64409.8,64670.1,64205.2
2026-06-14 08:00:00,63982.4,64620.0,63850.7
2026-06-14 16:00:00,65715.1,65750.0,63643.3
2026-06-15 00:00:00,65622.4,65950.0,65321.7
2026-06-15 08:00:00,67243.2,67244.4,65463.6
2026-06-15 16:00:00,66284.3,67263.5,66066.1
2026-06-16 00:00:00,66336.4,66508.6,65628.5
2026-06-16 08:00:00,65816.4,66922.4,65289.8
2026-06-16 16:00:00,65609.5,66753.2,65500.1
2026-06-17 00:00:00,65472.2,66080.2,65150.0
2026-06-17 08:00:00,65703.5,65800.0,64507.6
2026-06-17 16:00:00,64454.8,66370.9,63866.5
2026-06-18 00:00:00,64434.8,64740.9,63643.4
2026-06-18 08:00:00,62297.9,64563.9,62228.8
2026-06-18 16:00:00,62885.6,63190.9,62187.0
2026-06-19 00:00:00,62555.2,63040.5,62335.7
2026-06-19 08:00:00,63151.9,63345.6,62236.1
2026-06-19 16:00:00,63486.4,63590.9,62823.4
2026-06-20 00:00:00,63599.4,63824.3,63280.0
2026-06-20 08:00:00,64074.1,64336.4,63141.3
2026-06-20 16:00:00,64250.1,64264.9,63690.9
2026-06-21 00:00:00,64120.3,64493.6,64103.1
2026-06-21 08:00:00,64150.1,64376.0,63840.9
2026-06-21 16:00:00,63234.0,64207.7,63214.0
2026-06-22 00:00:00,64120.0,64704.1,63234.0
2026-06-22 08:00:00,64762.4,65542.1,63981.9
2026-06-22 16:00:00,63953.6,64784.4,63742.6
2026-06-23 00:00:00,62799.7,64200.0,62510.0
2026-06-23 08:00:00,62393.7,62857.8,61881.1
2026-06-23 16:00:00,62650.3,62740.0,62037.4
2026-06-24 00:00:00,62559.6,63040.0,62390.6
2026-06-24 08:00:00,60179.1,63138.7,60179.0
2026-06-24 16:00:00,60980.8,61157.0,59001.0
2026-06-25 00:00:00,61817.5,61858.8,60589.3
2026-06-25 08:00:00,59469.4,61822.0,58033.0
2026-06-25 16:00:00,59707.1,60142.1,59033.3
2026-06-26 00:00:00,60456.8,60666.0,58265.0
2026-06-26 08:00:00,60245.5,60474.0,58406.4
2026-06-26 16:00:00,60009.2,60470.2,59493.1
2026-06-27 00:00:00,60447.6,60471.8,59800.1
2026-06-27 08:00:00,60739.9,60856.3,60110.1
2026-06-27 16:00:00,59941.5,60741.3,59763.1
2026-06-28 00:00:00,60128.6,60239.9,59675.4
2026-06-28 08:00:00,59798.5,60441.1,59750.0
2026-06-28 16:00:00,59489.5,59851.6,58832.8
2026-06-29 00:00:00,59944.6,60224.4,58818.6
2026-06-29 08:00:00,59707.5,60687.0,58918.9
2026-06-29 16:00:00,60157.3,60566.4,59476.1
2026-06-30 00:00:00,59430.0,60172.5,59279.2
2026-06-30 08:00:00,58273.1,59450.0,58100.0
2026-06-30 16:00:00,58531.9,58789.1,58170.6
2026-07-01 00:00:00,58693.3,59357.4,57740.0
2026-07-01 08:00:00,60097.0,60449.9,58268.7
2026-07-01 16:00:00,59959.4,61270.0,59720.8
2026-07-02 00:00:00,60063.3,61033.1,59529.6
2026-07-02 08:00:00,61550.0,62137.2,60053.3
2026-07-02 16:00:00,61484.4,61883.2,61091.8
2026-07-03 00:00:00,61680.1,61795.2,61173.9
2026-07-03 08:00:00,61866.9,62359.0,61450.0
2026-07-03 16:00:00,62546.8,62881.7,61857.4
2026-07-04 00:00:00,62530.0,62874.6,62290.9
2026-07-04 08:00:00,62883.2,63019.8,62362.4
2026-07-04 16:00:00,63085.8,63443.4,62739.1
2026-07-05 00:00:00,62974.8,63085.4,62553.7
2026-07-05 08:00:00,62682.9,63038.2,62393.3
2026-07-05 16:00:00,63593.0,63925.9,62535.9
2026-07-06 00:00:00,63023.2,63840.9,62823.8
2026-07-06 08:00:00,63490.6,63490.7,61271.2
2026-07-06 16:00:00,64005.1,64675.0,63330.6
2026-07-07 00:00:00,63035.1,64258.0,62768.4
2026-07-07 08:00:00,63871.9,64059.2,62613.3
2026-07-07 16:00:00,63304.0,64196.6,63170.9
2026-07-08 00:00:00,62838.9,63706.4,62440.6
2026-07-08 08:00:00,61646.5,62876.6,61472.9
2026-07-08 16:00:00,62241.1,62335.7,61623.2
2026-07-09 00:00:00,62955.8,63190.3,61650.0
2026-07-09 08:00:00,62815.2,63186.6,62410.6
2026-07-09 16:00:00,63174.0,63490.3,62520.0
2026-07-10 00:00:00,63950.0,64150.6,62895.1
2026-07-10 08:00:00,63968.9,64635.0,63768.2
2026-07-10 16:00:00,64126.4,64157.0,63617.6
2026-07-11 00:00:00,64116.2,64250.0,63957.7
2026-07-11 08:00:00,64126.2,64442.5,63911.0
2026-07-11 16:00:00,63779.5,64396.1,63779.5
2026-07-12 00:00:00,63854.6,64187.8,63600.8
2026-07-12 08:00:00,64123.3,64240.9,63720.6
2026-07-12 16:00:00,63737.4,64214.1,63635.7
2026-07-13 00:00:00,62937.4,64364.6,62442.8
2026-07-13 08:00:00,62567.4,63217.1,62067.1
2026-07-13 16:00:00,62253.5,62563.2,61765.0
2026-07-14 00:00:00,62471.4,62800.0,62203.4
2026-07-14 08:00:00,64668.5,64881.2,62418.5
2026-07-14 16:00:00,64977.2,65056.3,64251.3
2026-07-15 00:00:00,64506.9,65210.2,64433.3
2026-07-15 08:00:00,65369.4,65513.8,64506.9
2026-07-15 16:00:00,64709.4,65394.4,64667.0
2026-07-16 00:00:00,64190.0,64939.3,64050.8
2026-07-16 08:00:00,64656.4,64830.3,63814.0
2026-07-16 16:00:00,63789.5,64667.0,63705.1
2026-07-17 00:00:00,62777.9,64007.5,62660.0
2026-07-17 08:00:00,63400.0,63444.0,62490.0
2026-07-17 16:00:00,63907.0,64334.3,63258.7
2026-07-18 00:00:00,63975.7,63980.9,63844.7
2026-07-18 08:00:00,64072.9,64200.0,63900.2
2026-07-18 16:00:00,64796.7,64806.8,64043.3
2026-07-19 00:00:00,64655.3,64928.0,64584.3
2026-07-19 08:00:00,64529.6,64690.1,64256.0
2026-07-19 16:00:00,64678.1,64845.6,64272.6
2026-07-20 00:00:00,64198.2,65045.2,63691.6
2026-07-20 08:00:00,65542.5,65600.0,63825.0
2026-07-20 16:00:00,65215.7,65757.0,65000.0
2026-07-21 00:00:00,66150.0,66183.5,65115.2
2026-07-21 08:00:00,66653.3,66907.3,66100.0
2026-07-21 16:00:00,66511.7,66725.8,66086.6
2026-07-22 00:00:00,65800.1,66698.4,65675.8
2026-07-22 08:00:00,66014.0,66159.3,65504.5
2026-07-22 16:00:00,66072.5,66351.2,65675.9
2026-07-23 00:00:00,65404.8,66275.8,65287.2
2026-07-23 08:00:00,64907.8,65749.9,64682.6
2026-07-23 16:00:00,65050.1,65173.3,64603.4
2026-07-24 00:00:00,65453.5,65766.9,64709.4
2026-07-24 08:00:00,64026.3,65453.5,63657.0
2026-07-24 16:00:00,64087.8,64233.9,63818.4
2026-07-25 00:00:00,63965.1,64137.4,63901.0
2026-07-25 08:00:00,64127.1,64200.0,63760.0
2026-07-25 16:00:00,64312.9,64379.7,64064.4
2026-07-26 00:00:00,64310.2,64525.4,64230.9
2026-07-26 08:00:00,64718.6,64750.0,64269.0
2026-07-26 16:00:00,65336.6,65500.0,64581.8
2026-07-27 00:00:00,65164.1,65682.6,64853.6
2026-07-27 08:00:00,64482.4,65629.3,64252.9
2026-07-27 16:00:00,63697.1,65009.4,63550.0
2026-07-28 00:00:00,63434.9,63762.6,63008.0
2026-07-28 08:00:00,63858.9,63938.9,62684.4
2026-07-28 16:00:00,63859.6,64018.6,63437.4
2026-07-29 00:00:00,64481.2,64481.2,63514.2
2026-07-29 08:00:00,63881.9,64643.8,63800.7
2026-07-29 16:00:00,63901.0,64582.2,63208.4
2026-07-30 00:00:00,63906.4,64314.3,63536.5
2026-07-30 08:00:00,64659.7,65078.5,63889.2
2026-07-30 16:00:00,64723.0,65000.0,64614.9
2026-07-31 00:00:00,63890.4,65369.8,63820.8
2026-07-31 08:00:00,62643.0,63940.3,62344.0
2026-07-31 16:00:00,62822.0,63225.4,62602.7
2026-08-01 00:00:00,62990.1,63075.2,62821.4
2026-08-01 08:00:00,62956.1,63091.0,62926.3
2026-08-01 16:00:00,62760.0,62959.2,62200.5
2026-08-02 00:00:00,63427.4,63554.4,62740.2
2026-08-02 08:00:00,63046.2,63451.6,62916.1
2026-08-02 16:00:00,63500.0,63712.1,63000.0
2026-08-03 00:00:00,62531.0,63513.4,62480.0
2026-08-03 08:00:00,63603.3,63904.1,62218.4
2026-08-03 16:00:00,63461.7,64008.2,63346.1
2026-08-04 00:00:00,63627.7,64183.5,63270.3
2026-08-04 08:00:00,64080.1,64159.9,63400.0
2026-08-04 16:00:00,64053.7,64464.9,63843.7
2026-08-05 00:00:00,64105.0,64472.8,63901.1
2026-08-05 08:00:00,64332.3,64695.4,63823.0
2026-08-05 16:00:00,64599.2,64954.6,64332.3
2026-08-06 00:00:00,64756.5,64936.4,64372.6
2026-08-06 08:00:00,64573.6,64929.4,64100.9
2026-08-06 16:00:00,64259.2,64769.5,64134.0
2026-08-07 00:00:00,64269.5,64469.0,64114.3
2026-08-07 08:00:00,64860.4,65322.2,64250.1
2026-08-07 16:00:00,64886.1,65043.6,64479.4
2026-08-08 00:00:00,64914.0,65000.0,64800.0
2026-08-08 08:00:00,65049.9,65141.9,64878.2
2026-08-08 16:00:00,64901.1,65093.3,64885.3
2026-08-09 00:00:00,64787.1,64953.2,64674.2
2026-08-09 08:00:00,65177.1,65221.0,64750.0
2026-08-09 16:00:00,64860.0,65425.5,64802.1
2026-08-10 00:00:00,65153.7,65328.8,64775.8
2026-08-10 08:00:00,64231.7,65275.7,64158.8
2026-08-10 16:00:00,63922.1,64292.7,63750.0
2026-08-11 00:00:00,64003.4,64098.1,63797.5
2026-08-11 08:00:00,63558.1,64437.6,63405.9
2026-08-11 16:00:00,63541.1,63708.6,63137.2
2026-08-12 00:00:00,63763.2,63826.7,63479.1
2026-08-12 08:00:00,63376.2,64409.2,63269.1
2026-08-12 16:00:00,63412.0,63574.7,63247.4
2026-08-13 00:00:00,63797.5,63929.8,63319.0
2026-08-13 08:00:00,63369.1,63915.0,63300.6
2026-08-13 16:00:00,63423.3,63567.0,62800.0
2026-08-14 00:00:00,62862.7,63557.7,62862.7
2026-08-14 08:00:00,62914.0,62996.9,62490.0
2026-08-14 16:00:00,62979.4,63174.3,62723.8
2026-08-15 00:00:00,62987.1,63111.0,62928.7
2026-08-15 08:00:00,63037.1,63052.3,62855.8
2026-08-15 16:00:00,63024.3,63090.0,62978.3
2026-08-16 00:00:00,62989.6,63090.0,62950.0
2026-08-16 08:00:00,63075.0,63075.0,62895.2
2026-08-16 16:00:00,62819.1,63310.0,62660.0
2026-08-17 00:00:00,63463.0,63630.0,62683.4
2026-08-17 08:00:00,64138.7,64164.6,63225.1
2026-08-17 16:00:00,64471.7,64562.3,63912.8
2026-08-18 00:00:00,64139.2,64500.0,63985.7
2026-08-18 08:00:00,64803.0,64995.2,64000.0
2026-08-18 16:00:00,64677.2,64847.2,64512.7
2026-08-19 00:00:00,64254.0,64693.1,64115.9
2026-08-19 08:00:00,68539.7,69577.2,64192.6
2026-08-19 16:00:00,69285.0,70001.8,67790.5
2026-08-20 00:00:00,69768.0,69859.6,68850.9
2026-08-20 08:00:00,72431.7,72768.1,69722.7
2026-08-20 16:00:00,73001.1,73387.0,72157.7
2026-08-21 00:00:00,76275.6,76826.5,73001.1
2026-08-21 08:00:00,77185.7,79511.1,76181.8
2026-08-21 16:00:00,78327.2,78738.0,76615.1
2026-08-22 00:00:00,77266.2,78800.0,76016.3
2026-08-22 08:00:00,76966.8,77419.9,76533.1
2026-08-22 16:00:00,77082.6,77524.9,76767.0
2026-08-23 00:00:00,75976.4,77395.7,75568.1
2026-08-23 08:00:00,77138.4,77787.1,75936.3
2026-08-23 16:00:00,77737.5,78035.3,77124.0
2026-08-24 00:00:00,77303.3,77800.0,76686.2
2026-08-24 08:00:00,79074.1,79978.6,76831.9
2026-08-24 16:00:00,78966.1,79846.4,78444.4
2026-08-25 00:00:00,79714.3,81200.0,78720.5
2026-08-25 08:00:00,79529.2,80228.6,78106.7
2026-08-25 16:00:00,78509.4,79562.6,77850.0
2026-08-26 00:00:00,78917.8,79221.6,78307.3
2026-08-26 08:00:00,78008.8,79090.9,77628.8
